userId,transactionId,transactionTime,ccNum,transactionType,amount,city,userLat,userLon,merchantLat,merchantLon,isFraud,fraudReason,fraudConfidence
d48cf43b1d5f96bc77194caa,7b56789b-93de-43a6-b402-c487dea8cbcf,2025-05-01T22:22:14.702Z,4598948354656456,purchase,227.46,San Diego,-56.147077,-8.008218,-29.053535,-143.211112,false,,
bb301525da6b5c5e162ad3cb,c9d7ea49-aa73-4ae7-9c6e-5774ff7e2ab8,2025-06-14T20:43:09.040Z,2377271648931029,payment,3975.45,Phoenix,44.742150,-21.591434,-19.937424,-136.993330,false,,
8f91b93e1929ec6fc105d003,b1d2ca16-fdfc-46c3-bf05-28723be87b5a,2025-12-24T18:11:39.072Z,9781805899021297,transfer,2397.62,San Jose,-20.154614,51.824322,-53.308261,-115.093214,false,,
d51d789ad52043e8756a4506,5d89e004-f11f-4b15-be3d-423c97aeb5a8,2026-02-24T19:08:26.173Z,2422719431602300,payment,4851.52,Philadelphia,65.489345,-80.909540,16.407267,84.024056,false,,
30dcb98565bff30440a9ae92,22464938-8138-433a-99f6-c399f19e3bf1,2025-05-19T15:00:49.217Z,9179962401410345,cash_out,1982.81,San Antonio,-77.445441,-62.859095,-14.602565,79.451945,false,,
a57d28c1b8fc5d8613a9e135,8b28e214-4da2-4d36-9d28-f729334265cf,2026-01-05T06:59:24.173Z,1936465270930561,payment,3097.71,New York,68.492411,-138.454240,48.270090,-163.163245,false,,
180a8763f6477dda99b3077e,ddd7e058-c6dc-4017-a112-eea704afd247,2025-10-29T07:44:52.955Z,5803934498564091,purchase,2386.49,New York,76.438571,63.680462,59.853056,98.036831,false,,
2a75244d39a5f87289fe196b,a05b1455-9984-42ee-b8fa-6442ed73592a,2025-11-26T08:56:55.710Z,8256219373436145,purchase,1828.89,San Antonio,-30.597555,-45.184768,-61.244699,-160.899476,false,,
d98cc9089cf84b4c07537d4f,4426d539-8366-4056-a771-e70dd7123eb3,2025-05-30T11:42:47.718Z,8335671147840902,cash_out,3298.59,San Diego,-35.807933,146.342573,-26.897257,-172.597373,false,,
415a19eb56755dd50fdb3522,2e3612c0-6767-4aa5-b923-c5a44e0078f1,2026-03-10T17:13:03.188Z,1213261022418232,transfer,1446.69,Chicago,52.610906,147.623658,-37.470001,146.351851,false,,
65703793955cd7d54d6dd3a7,46cbca18-5864-4422-974f-8d80a4bb3a30,2025-03-29T08:20:20.456Z,6861366332695235,payment,1625.24,Phoenix,27.332431,-160.066090,41.884991,-127.556738,false,,
304c2bfab22b4fd688cb7faf,72390a93-207f-4a7b-b28a-258ede67d765,2025-10-14T18:12:24.574Z,8987249378306607,withdrawal,4845.63,Los Angeles,-67.877896,-20.407520,6.577332,-146.661003,false,,
1e70137ea4983cb1094884b6,34da8c60-0ba5-49d4-be32-3774a9dd0cec,2025-08-17T13:35:50.114Z,2949052985061775,cash_out,2549.08,New York,-56.200868,125.986916,87.076716,-72.174192,false,,
479811a8f29ff4be3021bf0e,10b5ac21-c132-452a-a6e1-145535381abb,2025-05-17T11:42:28.344Z,3035366672758725,transfer,4658.78,Chicago,-77.054957,-12.285954,-70.294101,-105.860851,false,,
2ba6ae32f565dd532fcfccec,1c76a3c5-12d7-4242-b7ac-b24029b15929,2025-05-20T10:47:23.740Z,8387306337662386,transfer,2915.43,San Antonio,83.729184,-5.134515,39.545121,-176.033130,false,,
e98f2a193303b72c6d48359f,621e156e-2aaa-4b9c-be4e-ea724446fee2,2025-04-02T12:06:07.850Z,2907984750715393,withdrawal,2952.18,San Jose,70.592128,145.328733,72.124598,153.883392,false,,
e1522230e10f68ce9bf78396,b9b99f94-f475-4f22-bae0-1e25604c22ec,2025-10-17T14:51:22.735Z,9935086051623300,payment,3106.53,New York,60.512187,-62.036078,-10.688089,59.298987,false,,
ebb7137c06f1646465c480d5,95bab1cc-08c3-4c8b-8ad2-16e4c45298a0,2025-08-28T03:22:41.344Z,5329118552176728,withdrawal,3262.47,Los Angeles,-41.282680,37.383825,-71.016596,-100.974624,false,,
bfb28d961374df8f5ad2d999,cec3c985-9c09-4e7e-bd49-70f505d769c1,2025-04-26T08:10:03.571Z,6550485272050813,purchase,4356.71,Phoenix,-75.819660,-77.254651,-61.525252,-155.413738,false,,
b53256e714ce2f1a97ca136a,ffbae6d5-2632-4ab1-a279-e6757954e18a,2025-09-01T19:23:30.104Z,1460347551608636,purchase,2655.75,San Antonio,-52.253035,-19.170375,60.604482,17.522084,false,,
58fc2ad8703c8610a344d39e,0c18b3f2-5443-45b2-84b6-be307929c090,2026-03-02T05:52:48.566Z,8236312100354549,transfer,2080.44,San Antonio,-19.201983,-156.230960,44.388752,-62.631898,false,,
e0c953bdde27de3d84dfcc28,04f575de-c0e2-4ea3-800d-18cb8ca97072,2025-08-28T12:27:15.669Z,4664776999775349,transfer,857.54,Houston,63.524681,-178.417363,-1.301566,6.280531,false,,
afeec0bd030eabfe95a03afd,27f5a7d5-fd90-403d-a1a9-78fcdeaf7953,2025-10-01T07:28:23.856Z,6905112221337993,purchase,803.66,Los Angeles,48.192918,84.398489,5.934676,64.980080,false,,
78f0e8fd94d9c0b9d9a53846,6895ba89-560d-47ce-adac-853aec6066ec,2026-02-17T10:07:25.600Z,1593909792005087,withdrawal,247.06,Chicago,62.201519,-67.203381,-73.015125,-102.645886,false,,
fdc13f11c80c719288532319,2d40078c-cef9-4d02-b7f3-51d5ed7b8de7,2025-12-31T02:16:07.382Z,2431385187338774,purchase,635.14,San Jose,46.405930,61.959655,60.883800,107.528760,false,,
d8b1eddbb83a7142c1a3054c,2c02fb1e-2268-4a53-bd39-0cdcf42e1502,2025-05-23T19:49:52.474Z,0812485269420535,cash_out,3839.69,Houston,-65.442468,22.811110,-27.386729,-109.777752,false,,
a8935d6c00f5c54ab5f7a937,b32b39de-52a5-4669-a74f-6f243aa6629f,2025-11-23T06:05:45.365Z,4314339847523585,cash_out,1787.90,New York,-2.044161,-54.139716,-40.181328,80.864896,false,,
b20a0f77bd0c116f4e97ede1,145d1aa7-26f8-4df7-971d-752161f802d0,2026-03-04T00:54:17.980Z,7908747317342021,payment,2096.37,Dallas,83.388941,-91.030997,-18.834822,-24.653998,false,,
71da70f5fbc302e8045e2535,9c1e3fe9-b8fd-49b5-a117-a001619f87fe,2025-07-16T15:28:43.027Z,8792320663295901,transfer,4945.92,Chicago,-57.495326,38.830231,-55.530041,1.514361,false,,
32c1380d2eb5b6263792d685,8d62dbb0-c65d-42cc-a45f-01368f56a317,2026-02-13T23:08:13.747Z,6873160927667446,withdrawal,4836.28,New York,-60.960477,-102.180315,-49.440447,-140.388190,true,high_amount,0.7539
fb563070677d95cd919560aa,c15eba40-6df2-425d-bec3-220efec00b54,2026-02-24T15:53:39.138Z,8273300328435971,withdrawal,1621.45,San Diego,-42.324364,-119.979207,-62.912407,172.578476,false,,
be88c60ce764bbe577ba9781,920821c8-27a2-4f5c-b2e6-0ef184c6bf49,2025-08-25T11:45:39.459Z,0428684750478320,withdrawal,3742.08,Houston,53.635901,53.503686,39.345815,175.770647,false,,
5ff87742015cdfdc379a4a68,1cbb4a4d-2acb-44e1-af20-b96ec8d7e021,2025-12-26T19:59:09.298Z,2481378340609325,purchase,1353.86,Phoenix,-77.655849,-50.848707,44.835912,-160.981082,false,,
e64390d799f1d80dd6919b27,ab1eb1b9-5a0f-4ceb-89f0-a77fd060716d,2026-01-18T08:23:03.260Z,8289042335419634,withdrawal,966.46,Los Angeles,-13.169443,141.034742,-89.177988,-102.836974,false,,
53c7987a18a82c3655d3c41b,e68df21e-1e83-4335-9680-4b987d79e7cb,2025-03-25T16:48:52.455Z,8446892882004953,cash_out,3449.21,Philadelphia,13.404042,115.898327,79.453955,79.628503,false,,
77bb139057efa0b1689c5928,0b6ce485-54bb-4c74-8fb9-4e47c21cbff9,2025-12-22T13:10:02.815Z,1498688881364190,purchase,770.56,Los Angeles,29.655482,-72.748770,-28.433310,-117.901530,false,,
78dc0bf23822671b0bd53dea,926515db-7a72-4707-a98d-c13e20b61910,2026-01-30T12:06:12.394Z,7713069374155219,withdrawal,1979.96,San Jose,-41.875745,-46.008900,41.649720,174.782228,false,,
60363ab7f07b33f29589da40,67d7c056-a18d-43a2-b132-66b4ac7be587,2025-07-04T14:09:32.392Z,1496350358849371,payment,4138.91,San Jose,-43.167740,-12.731358,30.899383,168.308837,false,,
b3e69608a0ea699568947340,092eabc4-7a9c-4235-ab20-6da6a3f1915c,2025-06-05T10:36:53.222Z,2047213126134275,transfer,3637.41,Chicago,34.499758,-50.564462,59.846203,-132.649370,false,,
35d0e0d581bf747de6fb6dfb,a4094d3c-41b5-49c3-8702-854c80536b63,2025-07-03T13:05:59.735Z,2342483581068619,transfer,1327.46,San Antonio,-42.321983,127.037326,37.965664,160.813992,false,,
1b42b4d98d66a20b81cbd051,c2aeb87f-ea34-4102-8cd8-5b798e093339,2025-04-23T04:54:32.060Z,5600609926502885,cash_out,1174.59,San Antonio,71.345886,-157.565855,-81.102772,-175.427971,false,,
02e167ea96470da695876451,36fcfa0e-70c8-4edc-bc21-1b0dc0dafea0,2026-01-17T13:26:24.608Z,7864416415143808,transfer,427.58,Philadelphia,69.413649,-150.636356,9.976347,-24.236743,false,,
0979f06c66a0c5b32fc7101c,15f05a63-a602-404c-8964-b51f3a2fef52,2025-11-23T02:46:19.408Z,6712335891219411,transfer,1764.62,San Diego,24.045194,-178.046103,85.860801,-133.321931,false,,
46f44ac41a6c1693b121fb4d,4423d686-34e6-40c6-b1f0-c03bc2cc301c,2025-04-21T11:16:06.966Z,5344106718819332,cash_out,2840.42,Houston,17.154280,84.025560,-81.029380,33.011218,false,,
ec2e76924bb9e3ff045284ee,fae850f1-4466-4519-be78-55946219f4a1,2025-09-07T02:24:14.195Z,0419421502839022,payment,3796.00,Houston,-71.845811,142.067541,53.415961,26.881045,false,,
2e20f76a41f08344a3315218,8e57ee1f-ef22-4323-9af7-82ebbfc8f4d3,2025-08-30T10:38:34.777Z,6592723550967142,payment,756.24,Los Angeles,-84.791299,11.460442,-10.581958,139.601173,false,,
53dffb7eb75abf7b6634e058,94f22e67-0d9d-44e4-b6eb-320a62df1d04,2025-12-23T10:00:50.970Z,6084528660335599,cash_out,981.79,San Antonio,-5.526361,-102.600895,-89.455376,-87.000326,false,,
b9e7488dfe907891fab3b31d,623e9ea7-10b0-4974-bef4-776a423c46e1,2025-05-13T17:05:07.802Z,7688178868264147,cash_out,2068.03,Chicago,4.189754,114.512648,-43.895808,-39.235827,false,,
7a8893bec6a602c3a02fafa6,c1e94487-98f5-4f1b-a4ba-65f0c1bcccc9,2025-10-20T21:26:01.608Z,7283540832616155,payment,3380.30,Philadelphia,-27.896274,141.717418,30.792491,-49.548251,false,,
217f190d93c7be0602c12ba4,76066491-b959-4cd0-bfd6-ca1d25097075,2026-01-28T00:36:33.640Z,5165299558596277,cash_out,3338.15,Los Angeles,-87.949923,-38.003326,-3.810236,-118.931843,false,,
a120597464c7c073dabb8735,30e43ad2-7e0c-4a21-9f2b-ca5540dba7b6,2025-07-31T21:59:00.043Z,6965773969863641,withdrawal,2262.47,Chicago,22.219781,-14.119884,-72.888280,-169.782354,false,,
b79e4f548b4f5cbb9c780c7f,c694fcbf-c43e-4fc2-93ca-04780a3a8125,2025-05-22T22:09:54.065Z,5412819923432029,cash_out,162.67,Phoenix,41.045711,34.713293,-19.495791,-140.587025,false,,
f898edd06df5125200733880,658eff6f-c7e9-472d-8766-842c00540ea4,2025-10-13T04:11:53.059Z,9180212963451070,purchase,4072.86,New York,77.421087,-71.960290,85.487094,-69.827815,false,,
437b81ab9aaad111ebee6a55,7e1588d6-f654-44d1-a578-fabd1db054d6,2026-01-30T09:23:20.398Z,0732946274460466,withdrawal,3922.71,San Jose,85.768930,43.877015,-51.441458,13.896938,false,,
06dbde280b5bad7c61798962,8b4965b6-c073-4c0b-bdac-22dc3be664b8,2026-01-20T17:28:45.758Z,0981115645375671,payment,3452.34,Houston,-70.816798,119.160659,-21.427467,-129.828418,false,,
e5559bcf30b6937cff601bd9,e366f8e1-82aa-40be-9a37-16ddff3a408f,2025-04-19T08:29:51.620Z,5160425281606680,withdrawal,2655.94,Houston,6.924464,-152.268877,30.290019,141.696569,false,,
95cc75adb80b2850e7735f68,0eb564d0-650b-483b-adfa-25e4108c09a7,2025-05-25T18:31:36.895Z,4890577436910016,purchase,2488.34,Dallas,71.541860,-92.491019,9.173548,89.412791,false,,
f31e8a20f2fa610728841e2c,3dbdfa9f-767d-442f-beaf-980b80a0a85d,2026-01-26T07:01:17.427Z,0026218954709970,purchase,309.08,Los Angeles,-82.629908,-16.685128,88.255438,17.936254,false,,
2b3c89a928d24a5ecede39dc,2745f5bc-17f4-4e6a-a356-22bc03796d07,2025-11-01T12:35:31.839Z,6291006813312031,cash_out,2316.65,Los Angeles,-6.436804,77.858174,-34.537828,-173.146334,false,,
0526d335f484bc54a01ec36c,b8ca948d-b624-43d2-8d1f-8dd19b236cf8,2025-05-16T16:18:31.027Z,9118589462926175,transfer,2368.74,Phoenix,8.537034,162.801207,-49.960300,-173.589400,false,,
517907194c6465bd74329710,9faae040-596d-4c9e-a774-86e5b6499318,2025-09-08T20:19:31.446Z,5279454593691517,withdrawal,748.96,Los Angeles,69.263389,-136.380293,-88.872443,58.255594,false,,
4c00cf59946cf6893561f66d,89573b35-1a6d-4db4-accd-49d25c0ab748,2025-08-22T23:14:35.412Z,7464801588523046,payment,3122.72,San Diego,-41.974080,-96.592022,19.672027,66.167052,false,,
e3fc9cb58a4eab62e22801af,1bcf070e-d9a8-4a02-a503-9b2b9edafeca,2025-05-04T18:26:16.446Z,9317798467537806,payment,3628.32,San Jose,-47.539312,-38.215314,-4.373135,-3.811381,false,,
d945c009c053c0dd93d84cf9,6a2c8270-e693-4c58-ba45-40f52143309d,2025-04-27T12:26:31.087Z,2387592166077076,purchase,3920.59,San Antonio,14.368352,-105.179619,-45.673479,104.314402,false,,
073ab70620c65777fa61893d,6474a3b3-1aa1-4e0a-baf0-4c571dc9c004,2025-04-01T10:54:38.381Z,5739043699662199,purchase,3335.70,San Jose,13.353319,-75.365948,11.073110,-100.033823,false,,
71c42a01d42860d2e62fdc60,2d0fff49-58a4-49ee-9f43-c6290928a6b4,2025-12-27T12:43:51.841Z,1260224699080474,purchase,340.67,Chicago,-5.403533,-126.194798,67.267839,-154.802260,false,,
c2bf120b56490e47f4538ca4,82a67fa7-e936-496b-9eae-d8d16fcd6a5c,2025-12-09T18:13:13.974Z,2752272235933157,transfer,2803.03,San Jose,-31.368646,178.492269,10.799177,96.956307,false,,
e2dbcb80d8916326a0866568,675a964b-9421-4b6b-a4e0-fb598c47b253,2025-08-04T14:02:36.366Z,6339667083199737,transfer,2075.06,Houston,-75.329279,-155.541671,61.476398,-30.520034,false,,
77311c0babecdc4d305ebe4e,b3f8664a-4203-4778-b255-612a707d2dcc,2025-07-05T20:36:04.206Z,8657055644786613,transfer,4611.77,Chicago,-64.467869,-77.546260,-48.373954,54.092209,false,,
0227ee723becf31cfa446cd1,d149ca79-d4dd-41f8-b958-4900838c82f6,2025-12-14T04:44:14.948Z,4303290002691260,purchase,3658.36,Phoenix,0.046420,31.545760,-30.157808,88.684451,false,,
35b848de871892bc325d1c40,656eff19-55f4-4848-8251-c0c9a1fa43ad,2026-01-17T04:37:02.167Z,9299818997007698,transfer,3216.58,Phoenix,-59.471162,49.097297,-42.895951,-126.456123,false,,
db0912d916125007e87e0d42,eed40285-a1b8-4555-b280-65359c59e5c1,2025-12-01T15:27:49.804Z,4251255050625921,transfer,2066.16,Dallas,1.893426,-159.781576,17.134189,165.203879,false,,
1fdab85e738a1f2c0574847b,5285f5b2-e43c-4bef-bcee-447d8a3abb86,2025-07-22T23:53:45.561Z,4275441143943841,cash_out,2929.40,Houston,85.357290,60.636686,-27.969431,62.682854,false,,
172c4a237936b6d33db22f3e,f716ef42-5896-4877-a980-aca71818cbbe,2025-06-12T11:53:43.464Z,1878602725384806,purchase,1953.19,Dallas,81.843494,107.008764,-36.473677,-19.722350,false,,
3a4698afab1fc75b659abd10,212d56c6-74d5-4cbf-b5b1-f77658c28e38,2025-05-15T17:35:41.729Z,5931164959830321,purchase,951.53,San Antonio,34.935240,-46.403273,-39.378591,-91.491302,false,,
59de3fb3cde72d37d11709e5,79668a1c-7c89-465b-b2a0-679b7755b364,2025-04-30T21:02:27.292Z,4625657607764758,cash_out,534.19,Los Angeles,-52.891848,56.338600,54.216077,-103.494201,false,,
ba38597dcaa6a2ffa0bead02,51ecff61-8268-457c-93db-a9222bd643a8,2025-06-03T17:50:25.967Z,3912254005820682,purchase,4478.15,San Antonio,6.207339,-15.758111,29.464073,136.350513,false,,
4cbd7b6663bdc169fbea32b7,2c1e9bd8-c2cc-4a02-803a-ab89c6ea4853,2025-08-03T05:58:10.709Z,5068278019686615,payment,2168.73,New York,-17.472081,60.074863,18.145645,-8.504908,false,,
23fb989933455941e1aeaf5f,a9f0c0dd-5f62-44c8-b36f-051af1ee17ce,2025-12-13T03:05:23.665Z,6686426417878640,withdrawal,2987.28,San Antonio,-32.085133,-132.783172,-36.553633,55.151573,true,high_amount,0.8327
68e6a892112dffcaba1991e5,569e315f-9db3-4e64-8f50-060ef9d0626b,2025-12-02T13:20:02.516Z,1989797062531310,withdrawal,2867.35,Houston,77.021245,125.726826,38.379911,59.951696,false,,
c82e15ac9ff4d3aef017afb1,7bca1975-ba92-4462-9cc9-9bb30f1b1394,2025-04-21T06:35:28.607Z,2402832574802182,payment,3594.00,Philadelphia,-62.552375,49.631214,86.053988,-49.058460,false,,
38bb32b50021f9538695754e,72d0511b-e1fc-40b1-ade6-74f1bf6176f4,2025-05-04T13:05:02.584Z,8525677597903998,payment,526.35,San Diego,-50.269642,42.415139,-61.766219,105.280587,false,,
5b0a7c8bffb7e618a87d0130,d9086900-b8d5-4733-9bb7-bf28ab6ab88a,2026-02-08T05:06:41.586Z,8765918253891877,purchase,2544.33,Dallas,33.932730,141.589037,61.952860,34.972729,false,,
94f78283ed1b69a5182cd1bd,8de902bc-23b6-4a2c-98b4-a327fd5ca740,2025-12-09T16:57:20.712Z,4238577758202430,purchase,2440.64,Philadelphia,3.953328,-73.891542,-34.450904,-76.787855,false,,
310450dda78af53eae81851c,845ccbf6-7255-4b12-9828-aa7b14d48c0a,2025-05-11T20:53:25.841Z,6078342969863929,cash_out,1721.05,Dallas,62.534188,80.701083,-57.035344,-46.431365,false,,
e7cd85074e84143100a44eb5,b01027be-43ef-44bd-8411-5341e610dc98,2025-05-01T18:58:32.590Z,7048309749603630,transfer,1672.22,New York,-13.212666,174.157272,-2.543744,147.888355,false,,
30eaf68a7001028961b0f2ed,dca83fde-d2d9-43c2-8532-46f8695ab6ae,2026-01-29T19:45:43.282Z,9102942560871283,cash_out,3819.69,Chicago,-20.506670,9.191080,-85.237322,-36.000957,false,,
f07b25924625cb2c1742d87f,7bd83091-9faa-4c81-b61f-8ba666ad4eaf,2026-01-29T07:54:20.683Z,1269130503942331,payment,2242.90,New York,26.921649,-171.743916,-5.400899,-59.235056,false,,
22fba559cf834d33a417fd27,a97a17a8-3c9a-40fd-9de1-e570db43ad78,2026-03-05T05:47:14.449Z,6496248466304317,transfer,2588.39,Phoenix,20.574247,-93.993366,14.565837,77.932468,false,,
7117115c2de0fef59192b154,2282a54f-9cb9-4e18-836a-b74e9d7fc4ca,2025-09-15T01:20:02.416Z,1085805411644059,payment,4488.51,San Diego,-67.778751,69.203285,-19.921844,-149.483509,false,,
