userId,transactionId,transactionTime,ccNum,transactionType,amount,city,userLat,userLon,merchantLat,merchantLon,isFraud,fraudReason,fraudConfidence
69f2352eeb1d9e2818465fde,tx-0045,2025-08-31T11:56:10.039Z,8041523692530198,withdrawal,2568.58,New York,-6.213801,52.650294,-66.093580,103.657521,false,,
76c1aec2ec57b25759ca62cf,tx-0046,2026-02-01T21:50:37.209Z,6952444735152168,payment,1138.75,Houston,-51.055669,47.639283,70.070210,50.230217,false,,
cec619a78fe74825ee84a764,tx-0047,2025-04-25T07:57:54.567Z,5695563909859494,payment,2942.54,San Jose,-9.545831,1.462517,-45.244793,62.677949,false,,
85d5a2f68397ee1d13a88460,tx-0048,2025-08-24T15:02:27.455Z,0830240032511195,payment,3707.17,Los Angeles,-50.423778,-9.812492,-32.784318,111.492386,false,,
30a74e5df35b1d6506c4fc81,tx-0049,2025-11-22T11:21:51.641Z,0603170090013059,payment,666.68,Chicago,11.204658,168.925835,87.938595,-26.927515,true,suspicious_location,0.8339
226a46519a7116ad0b99b010,tx-0050,2025-12-19T15:20:35.936Z,0239268646625693,transfer,1049.55,Phoenix,71.530086,-69.131605,-11.127244,85.794447,false,,
ef5666cc07039b5fda749e47,tx-0051,2026-03-09T03:57:24.145Z,6275741442092043,purchase,25.60,Chicago,-1.567628,27.242438,38.700872,105.465013,false,,
eeaa921557f42f727c3376ef,tx-0052,2025-06-19T00:47:16.671Z,7996861670087312,cash_out,1338.66,San Antonio,-49.077106,110.524419,-31.211887,-25.268771,false,,
f45eba3c1b524ebe02034bb9,tx-0053,2025-04-20T08:23:33.652Z,4460262694331326,cash_out,4343.71,Houston,-73.622482,-88.067771,-17.560075,51.886991,true,suspicious_location,0.7587
f4f5078e505d2642f2dd861c,tx-0054,2025-12-30T09:42:00.559Z,4338309956958965,transfer,3167.58,San Antonio,38.578120,-29.005217,-65.826838,-110.819758,false,,
805c70e83c275c0cd048275d,tx-0055,2025-04-07T08:51:43.595Z,0978465319837743,transfer,3129.19,San Jose,1.482421,26.579829,-17.533655,-71.790388,false,,
cb5c89cd39d33c35136e868f,tx-0056,2026-02-09T19:46:29.250Z,7488351263387470,purchase,622.23,Phoenix,-24.060077,-0.108564,24.873701,132.559104,false,,
3e9553a1deef448e4bfcf0bc,tx-0057,2025-04-08T14:45:12.487Z,8068110143638823,cash_out,513.60,San Jose,-16.188065,78.825623,-29.521883,-1.044578,false,,
953b7089f80edd89abfa33ca,tx-0058,2026-03-09T23:01:59.790Z,0057746994933103,transfer,4754.17,Chicago,-60.611559,-134.703442,-28.029013,-130.670470,false,,
fdb0753ba73b6c6a759df3bd,tx-0059,2025-12-12T09:20:10.488Z,5202133002264383,transfer,2218.77,Dallas,49.231354,-150.496258,-43.302986,-59.585595,false,,
f159ccdc21a5a8bdaad0a7eb,tx-0060,2025-06-15T11:07:35.224Z,1660207677516662,cash_out,451.55,New York,44.029719,-67.064157,-5.860785,100.926713,false,,
c6904423bf67b30e728de1cf,tx-0061,2026-02-28T17:03:30.896Z,7106756408375760,transfer,4282.63,Houston,11.617464,-32.324068,-72.351368,114.816074,true,high_amount,0.8912
5725904221a204f20a0f606f,tx-0062,2025-09-03T11:33:03.396Z,4130965953334289,withdrawal,4396.02,Dallas,56.026042,-52.462659,47.771480,-125.902001,true,high_amount,0.9362
ea25710f07ab5745f37e7744,tx-0063,2025-09-12T00:13:11.124Z,5688804171193144,cash_out,2324.49,Chicago,-39.399632,-13.713811,46.431354,111.768958,true,suspicious_location,0.8077
9032d397fbeb122d84a74f46,tx-0064,2026-02-16T22:16:17.093Z,2296668181666647,purchase,2938.59,Phoenix,9.619740,-133.710229,-62.220972,-131.788553,true,high_amount,0.7751
9b91cd51656a4c9f94208ef9,tx-0065,2025-03-28T05:35:36.393Z,4535419928505274,transfer,55.54,Houston,-70.459114,-133.607593,83.076935,155.681000,false,,
bd1bcc532e1e97976646aebb,tx-0066,2025-05-25T09:19:15.358Z,0560300956619076,payment,3612.92,San Antonio,36.474538,-103.706168,-25.135370,88.205359,true,high_amount,0.9234
cc822c35be02543e889f69b4,tx-0067,2025-06-30T15:03:37.045Z,5117620650382888,payment,1501.80,Phoenix,-32.304109,-130.718249,65.721989,173.210965,false,,
a6404a7ab5eeb6389dee0d57,tx-0068,2025-06-01T11:18:50.244Z,5861521438021351,payment,3270.84,Dallas,68.013645,-113.282771,43.579319,144.195018,false,,
16cd1ad3674a960746b23cf9,tx-0069,2025-11-27T04:36:36.412Z,6271547479969168,payment,1290.38,Philadelphia,35.608607,-124.375833,-35.842813,57.203397,false,,
932404be1ae549880143df8f,tx-0070,2026-02-13T23:09:48.671Z,9176430169550903,payment,898.65,Los Angeles,3.254476,64.091666,14.363663,3.548333,false,,
23b8f599faac2d617e203648,tx-0071,2025-12-16T15:58:57.708Z,6024427091557966,cash_out,2852.51,San Jose,-66.466894,62.771222,-72.861187,162.845204,false,,
aa002a210cbc6acff6b554e6,tx-0072,2025-05-31T00:48:00.804Z,0437469697174518,payment,2199.08,New York,63.538305,170.866163,-35.705621,153.617464,false,,
1ad239da5e214ee5c1dede0d,tx-0073,2026-01-13T15:16:51.245Z,5101455974420434,transfer,1659.48,Los Angeles,-73.227108,-38.035944,4.559754,-109.985640,false,,
6a72afbc5cf71acf652d8736,tx-0074,2025-07-03T05:58:29.859Z,0411821626850696,withdrawal,4993.31,Houston,13.091116,-13.303511,-6.818249,121.031006,false,,
4232a83941cea80de060a02f,tx-0075,2025-11-30T13:26:52.620Z,0906240667784009,cash_out,3930.33,Los Angeles,-56.862256,30.949498,35.417627,-92.256871,true,blacklisted_merchant,0.7904
4fde6e4ea74baff8424546e3,tx-0076,2025-11-30T21:25:41.932Z,9506678631503629,cash_out,4258.25,New York,-47.620176,12.201551,-10.570076,-172.585044,false,,
1db8a99db5b240703f9cc6d4,tx-0077,2026-03-21T06:35:28.040Z,1840932718413969,withdrawal,4045.17,San Antonio,9.019600,20.281775,-5.452663,134.239075,false,,
8242ef405f7da9152c2d0056,tx-0078,2025-12-05T23:40:57.325Z,8614876321612971,transfer,4286.20,Houston,-81.433679,-115.957112,-15.258115,112.210773,false,,
3ce6db3b5ad2a933d861d73a,tx-0079,2025-05-16T02:24:09.264Z,5523323972875437,withdrawal,4424.58,Philadelphia,22.688331,-12.910424,36.417412,120.561564,false,,
48e265f0b84c75dd7e9096d0,tx-0080,2026-02-28T08:42:39.785Z,6093895992519358,payment,4927.28,San Diego,58.019827,86.098337,63.694476,-101.616226,false,,
c94d0a7fd890554cc9691e94,tx-0081,2026-03-23T11:36:12.342Z,9770311117179763,purchase,2500.48,Chicago,83.075068,-49.233517,51.091884,45.655626,false,,
ef43fc5a839eac73c12a937b,tx-0082,2025-12-17T01:39:09.517Z,1044232731922688,payment,114.29,Los Angeles,4.682571,-89.157275,14.412589,-178.464281,false,,
0bb373217314d0abe480baa4,tx-0083,2025-05-03T10:46:04.094Z,6549523911174630,transfer,1337.30,San Antonio,-31.954127,76.021326,86.586044,-68.606095,false,,
a89161922ee35a67034eb71c,tx-0084,2025-08-15T16:09:56.411Z,2633664081591464,cash_out,2905.48,San Jose,39.697225,138.517028,-28.854538,179.601243,false,,
d619e303dac77438a914963c,tx-0085,2025-07-09T03:47:16.595Z,6760368562289417,withdrawal,772.82,Chicago,77.583529,24.459609,77.966786,66.633703,true,suspicious_location,0.8928
aedb802efae5100d19b15506,tx-0086,2025-12-16T19:39:13.288Z,9507149942362567,cash_out,2008.21,Philadelphia,20.309330,46.597380,-38.356330,74.037310,false,,
567804f3d8c479cef4b52ed9,tx-0087,2025-05-25T18:30:42.564Z,2237639217428694,payment,1624.05,San Jose,21.035903,-87.683850,-6.555669,-81.470814,false,,
f0859778371d1ed6e3e14699,tx-0088,2025-05-21T16:48:11.095Z,1518594813774729,cash_out,4794.35,San Antonio,38.528687,103.825685,8.641004,59.010397,false,,
e2828bc1ffae552e28894cb8,tx-0089,2025-12-14T07:22:59.425Z,9305130725046342,transfer,3535.85,New York,56.688883,4.198810,-56.405193,-92.480997,false,,
d441b142320b26de0d026c7e,tx-0090,2025-11-03T00:50:28.568Z,1264802174584996,transfer,2471.71,Los Angeles,1.972773,-175.986874,62.178805,-60.093860,false,,
2cf81a99f3e4a3a622062811,tx-0091,2025-09-13T10:09:38.451Z,2944037648844496,cash_out,4706.79,San Antonio,50.847916,1.552456,35.132925,48.530756,false,,
592f11120f23ae0d33baade9,tx-0092,2025-10-20T04:28:15.259Z,7952514778983521,transfer,3651.75,San Jose,-55.202470,-128.604200,18.156829,-76.220142,true,velocity,0.8479
e082786a252c854080129d71,tx-0093,2025-04-24T12:04:19.241Z,1701427232945161,payment,3220.24,Chicago,-20.781219,-135.860527,79.190710,-36.478062,true,blacklisted_merchant,0.7552
9f7c2f1ff3765dd6c8b2d48c,tx-0094,2025-08-10T19:18:20.535Z,3760777710019447,withdrawal,942.72,Dallas,-16.082686,56.399006,11.335795,-147.451193,false,,
a76d4fbb2146b66be32b7e97,tx-0095,2026-02-16T16:57:11.470Z,0806409449507455,cash_out,1665.20,Los Angeles,12.110106,175.401168,-66.197148,-103.177203,true,velocity,0.9474
f2347200e19d3d833e1fc067,tx-0096,2025-11-18T00:43:17.801Z,7556690034537985,cash_out,790.29,San Antonio,57.300788,90.453514,44.961605,15.784176,true,blacklisted_merchant,0.9139
4bc9f9062eabc25f0633a3bd,tx-0097,2026-03-12T23:12:07.048Z,0852763044049834,cash_out,1947.61,Chicago,67.560784,98.744049,64.372051,155.872262,false,,
c05e33609fbd13f65c15ea09,tx-0098,2025-12-17T03:12:26.153Z,4757147851167494,cash_out,4697.65,Phoenix,-56.819215,-19.154313,-8.647095,23.397170,false,,
7f1192af8545a98e46801339,tx-0099,2026-01-21T17:18:22.516Z,9026841895785064,withdrawal,4220.60,San Diego,-33.912170,-168.829155,-23.934486,-173.154515,false,,
99b983c43a4e83b1eb93c0eb,tx-0100,2025-08-20T08:13:15.287Z,7266514183484073,purchase,4145.51,New York,12.985911,54.870969,-3.591235,-43.461925,false,,
