Unnamed: 0,trans_date_trans_time,cc_num,trannsaction_type,amt,city,lat,long,trans_num,merch_lat,merch_long,is_fraud
998257,13-02-2020 04:11,4755700000000.0,grocery_pos,69.94,Sachse,32.9643,-96.6012,510f5b667b3d4763676bb442bb8c7350,33.236402,-97.40467,0
1016339,23-02-2020 16:01,4452370000000000.0,shopping_pos,6.63,Blooming Grove,32.0758,-96.701,16bf0fee6be6a2514c2ccb1aca074bdc,31.259383,-96.553759,0
676715,15-10-2019 04:24,30199600000000.0,grocery_pos,197.43,Leonard,33.4044,-96.2238,4cdccaea0ac1fbdacf6a3dc83b1091b5,33.813103,-95.508357,0
250303,05-05-2019 09:46,4585130000000.0,gas_transport,51.06,Utica,39.7417,-93.6289,33d27c3a25a6e31b3d960a5ee8455872,40.577339,-92.995864,0
907295,28-12-2019 16:00,38947700000000.0,entertainment,54.05,Creola,39.3543,-82.503,be7b61c700709d5de753d948a05c5e82,38.810583,-82.432537,0
567250,29-08-2019 16:38,3577580000000000.0,travel,8.26,Diamond,41.0935,-81.0425,31b1c1748c00318fe0a75604391f328a,41.042667,-81.740149,0
757160,19-11-2019 22:03,4457490000000.0,misc_pos,8.75,Nanuet,41.0977,-74.0109,b1651134edffe408942343ce0b23c268,41.182097,-74.301265,1
332704,07-06-2019 15:19,3524570000000000.0,kids_pets,88.81,Vero Beach,27.633,-80.4031,5c16b133d90d7211e744f4eb475cc01b,26.976976,-80.555855,0
1015183,23-02-2020 03:46,4.99235e+18,shopping_net,10.61,Mc Nabb,41.173,-89.2187,24ee9f9e83d07c700e0af181fc249c3a,41.597662,-89.156817,0
744910,14-11-2019 23:43,5127410000000000.0,shopping_net,999.76,Washington,38.9367,-76.994,b0613ce054815d8507ff430356636f15,38.925431,-76.895631,1
471463,27-07-2019 00:24,3595110000000000.0,gas_transport,19.04,Cardwell,36.0434,-90.2907,de1c333b09f91814991150569b9138c5,35.127741,-89.889991,1
842680,14-12-2019 06:26,346244000000000.0,gas_transport,71.17,Thornville,39.8974,-82.4071,051b6bf8f2b9683fd1e2ff445d9cb0e0,39.95343,-82.925989,0
125255,10-03-2019 19:17,4195740000000.0,kids_pets,146.12,Portland,45.5303,-122.7033,e25d48b9ead68b62726a8261ef7b7fad,45.688847,-121.711227,0
679316,16-10-2019 20:21,213142000000000.0,shopping_net,526.2,Florence,32.153,-90.1217,c7cd0c56e25a8c23546da5f0ae086474,31.261968,-90.934214,0
606519,15-09-2019 00:27,4.35579e+18,shopping_net,405.2,Payson,39.8153,-91.2627,78d1b036f74d251e9530dd65bd8fed7e,39.637665,-91.990929,0
834168,12-12-2019 00:17,4450830000000000.0,shopping_pos,785.52,Clayton,34.5906,-95.38,be6293c210f5c370027f8f529ecd077f,35.220564,-95.319253,1
837709,12-12-2019 23:02,4446370000000000.0,grocery_pos,315.51,Atlantic,37.9073,-75.5089,61a6b1e25d99700b4969dc961086aef1,37.89767,-75.698974,1
774285,27-11-2019 18:16,4587580000000000.0,misc_pos,9.61,Nobleboro,44.0943,-69.4828,ce175d53b2db44e8bf3bda097b3e398c,43.842384,-70.366691,0
763063,23-11-2019 05:30,3528230000000000.0,misc_pos,177.46,Heislerville,39.224,-74.9942,03e7498737e446fcc0520d6ea699eff8,39.422223,-75.34254,0
626487,23-09-2019 07:58,2610530000000000.0,shopping_pos,949.27,Old Hickory,36.2416,-86.6117,4d8802e1c8475bf43b11c2c387ed1d2a,36.3888,-87.577849,1
577754,01-09-2019 22:23,676308000000.0,travel,9.71,Washoe Valley,39.2669,-119.8174,dc97b6465bdd632cc7b1af610a6ff8b1,39.83076,-119.613944,1
606205,14-09-2019 22:17,3524490000000000.0,grocery_pos,311.52,Glendale,34.1556,-118.2322,439d2b754c624c6315247b1e8c6914f6,34.235686,-118.773812,1
294648,25-05-2019 02:12,4277230000000000.0,shopping_net,2.02,Rhame,46.1664,-103.7079,0df2822ddd97d805465c05c318928c89,46.457805,-103.66039,0
244650,02-05-2019 22:16,501899000000.0,grocery_pos,298.28,Gadsden,33.9845,-85.9077,2b370888335660ed8bd1cb1d063e5fb6,34.520154,-86.608127,1
607856,15-09-2019 12:55,6595970000000000.0,food_dining,15.67,Stirling,40.6774,-74.4968,4be9d4d6332c46eec0b1b7229f01ef35,41.153581,-74.988115,0
236521,28-04-2019 23:02,345226000000000.0,home,266.59,Ashland,38.4722,-82.6461,93fe8806673a7b771ce4946f84877790,38.143909,-81.654719,1
21668,13-01-2019 23:45,3536920000000000.0,misc_net,790.35,San Jose,37.3304,-121.7913,7d7d61dc3b301c78ca3c0cf73e8ed72e,37.033841,-121.371988,1
57328,03-02-2019 22:29,4451950000000000.0,misc_net,648.99,Nazareth,34.5444,-102.1069,e7a21b26be08dc542c18ff394c621d2d,34.80193,-102.200268,1
14486,09-01-2019 01:26,6526960000000000.0,grocery_pos,337.06,Naples,26.3304,-81.5871,8276e627c4a4b500a02ad2e7bd5ebf7c,26.137097,-82.463519,1
1022125,27-02-2020 01:56,6011390000000000.0,grocery_pos,286.4,Los Angeles,34.0443,-118.2509,b5ad4ab966b17e6f90ae3f7c1d05a232,33.388626,-118.131576,1
80223,17-02-2019 10:33,4.7614e+18,grocery_pos,106.68,Viola,36.3924,-91.9932,35f5706ab02d6d969e9b43c70c9f3daf,36.82526,-92.828066,0
341194,10-06-2019 02:17,345934000000000.0,grocery_pos,333.78,Whaleyville,38.4121,-75.2811,8d1328ded29314398f5db6ce42155d92,37.802636,-74.296547,1
701741,26-10-2019 22:11,4.2554e+18,shopping_net,1124.23,Dallas,32.69,-96.9177,5217eff32c5feaf1f0b52c103de0d1ec,32.751159,-97.237334,1
26350,15-01-2019 22:50,4979420000000000.0,misc_net,851.71,Westerville,41.4193,-99.3844,22b7c01ff32367d1c58037196e9b6afb,40.461654,-98.987825,1
616126,19-09-2019 01:54,4.89707e+18,misc_net,820.28,Port Richey,28.3011,-82.6927,39554efd2f18f05dc48dca4e3b0a1668,27.402186,-82.496122,1
779375,30-11-2019 05:25,4147610000000000.0,misc_pos,37.17,Comfrey,44.1111,-94.9134,b61138910d547eaebded4c77fe018285,44.300044,-94.45208,0
228856,25-04-2019 22:32,378279000000000.0,grocery_pos,289.51,Eugene,44.0385,-123.0614,aeff67951c2b385393dd170f72d1a8f3,44.757364,-123.250058,1
21812,14-01-2019 01:31,4377340000000000.0,grocery_pos,325.86,Heiskell,36.115,-84.0438,13074f19598d3f993dd1034677a782dc,35.825271,-84.886528,1
110001,04-03-2019 00:04,2657850000000000.0,grocery_pos,299.0,Detroit,42.3749,-83.1087,7055aa1d67aa7c64089bff52f45db6f0,43.146472,-83.226018,1
429765,11-07-2019 23:05,4.79894e+18,shopping_net,929.39,Bay City,43.6088,-83.953,9a986de43fd877f225bb0ff9a3ea2ad2,42.899859,-84.392961,1
715324,02-11-2019 00:55,6011380000000000.0,grocery_pos,308.87,Luzerne,44.6001,-84.2931,0a1007bfeb92b04fbb462710cd5aad16,44.193544,-84.200617,1
945434,12-01-2020 23:50,6554250000000000.0,shopping_pos,1009.65,Laguna Hills,33.615,-117.7114,896d1a29fb238d85b538415ace61aa42,33.210236,-117.473344,1
87315,20-02-2019 23:35,6538890000000000.0,food_dining,131.2,Walnut Ridge,36.0244,-90.9288,d8866515762409dfe93aab20b6adba4c,36.029868,-90.346477,0
811759,07-12-2019 10:48,6534630000000000.0,gas_transport,57.14,Hinesburg,44.3346,-73.098,15280ce03a1563230bed561d278c6ce2,45.057912,-73.141481,0
622860,22-09-2019 04:06,4629450000000000.0,gas_transport,60.41,Hahira,30.9416,-83.3574,b04d8d86e684ddf7dd85b629aec66063,29.99219,-83.549862,0
1002809,15-02-2020 23:26,584674000000.0,health_fitness,30.73,Coleharbor,47.5196,-101.2332,525abc5b90e886e279c12d0a13259916,48.367246,-101.730277,0
988918,07-02-2020 22:56,3598300000000000.0,health_fitness,22.9,Wichita,37.6395,-97.1714,fb54688ba3702dd85b10ed6e212e5371,37.809137,-96.388711,1
115138,06-03-2019 08:25,2227670000000000.0,shopping_pos,866.88,Clearwater,27.9004,-82.7152,d7f13c484d6010e95f596aeaae8e1051,27.139966,-82.866194,1
1037449,06-03-2020 08:54,180014000000000.0,misc_net,262.55,Brantley,31.571,-86.2743,022b9a83234d191f2aa4f8ee5c217488,31.278206,-85.706016,0
75372,13-02-2019 22:28,2288750000000000.0,shopping_net,1156.15,Albuquerque,35.0561,-106.5506,c159c314f17eeb5f67202348de6bcbb0,34.625719,-106.546502,1
427479,10-07-2019 23:24,377234000000000.0,shopping_net,1159.39,Shenandoah Junction,39.3716,-77.8229,db8abc8fbded0285e358e39a426e8998,39.926134,-76.93763,1
198390,12-04-2019 15:43,3504180000000000.0,food_dining,137.06,Lima,40.7641,-84.0973,c6f3acfbda0a5a4e5dbd8f80a14e9b6b,39.840859,-83.70611,0
974144,29-01-2020 21:43,4613310000000.0,personal_care,78.39,Collettsville,35.9946,-81.7266,64f345e51b593e1a81616ead17d1ccca,35.153526,-81.528384,0
931525,05-01-2020 07:08,3502380000000000.0,gas_transport,43.75,New Waverly,30.5354,-95.4532,19453b1d305701636d42e8fe21b371d2,31.483435,-94.611617,0
875737,21-12-2019 14:43,4488940000000000.0,shopping_pos,4.5,Umatilla,28.9254,-81.6801,d94d09c3036af5799647cc7e27f5956c,28.36156,-81.690614,0
757494,20-11-2019 03:40,4.89042e+18,gas_transport,55.31,Sacramento,38.5662,-121.3286,58e8d5d95257e5b7d1c8c4b046151af4,37.806261,-122.215943,0
826563,09-12-2019 19:44,3560800000000000.0,shopping_net,5.99,Shields,46.1838,-101.2589,256a11a3531a5613f5acb893eca64fbf,46.546498,-101.659471,0
1030710,03-03-2020 00:11,4229730000000000.0,misc_net,29.37,Elizabethtown,37.6848,-85.8784,e2925a27a5e510afa1bdaeea744f8396,38.231139,-86.377516,0
193495,09-04-2019 19:40,3540080000000000.0,misc_pos,32.32,Lonsdale,44.4477,-93.4252,c074b261acf29e5833136b89f5a87a00,44.20331,-94.374927,0
54117,02-02-2019 02:20,378263000000000.0,gas_transport,14.1,Madisonville,30.4287,-90.1773,59955e9546efe489cd24cf5bb3adb206,30.5467,-89.191174,1
157531,24-03-2019 23:59,3533740000000000.0,health_fitness,99.17,Johns Island,32.8357,-79.8217,1910e6725fd0bd542aa67fc0ada91651,33.28204,-79.145663,0
430879,12-07-2019 12:50,344710000000000.0,health_fitness,22.45,Sebring,27.4703,-81.4872,5a2273e2c78f08df3941ec9c819dcec3,27.986082,-80.990408,0
276770,17-05-2019 06:16,3518760000000000.0,grocery_pos,304.52,Moab,38.5677,-109.5271,3fe10f115f13f8a7aef6c4a86f4f30e9,39.402262,-109.386308,1
952947,17-01-2020 22:15,4807550000000.0,grocery_pos,322.87,Rosewood,40.2158,-83.9579,b310ab6f082265f5001aee733a2026c6,39.905006,-83.218041,1
545703,21-08-2019 20:22,4634960000000000.0,entertainment,55.72,Hooper,41.6414,-96.5232,56bd04501f694daa54b220fb553e0e4c,40.904266,-96.618577,0
57434,03-02-2019 23:26,378263000000000.0,shopping_net,897.11,Madisonville,30.4287,-90.1773,291ce9f3a5af71a89facbea4dcd8156f,31.249502,-89.771932,1
107850,03-03-2019 10:02,3597340000000000.0,shopping_pos,3.64,Glen Rock,39.7813,-76.7477,470aa03679df95918bee8881d51defc8,38.815439,-77.009844,0
920642,30-12-2019 19:39,676292000000.0,shopping_net,877.23,Skytop,41.2336,-75.2389,64791ee36561c175c054c6031b142427,40.582663,-74.292148,1
162031,26-03-2019 23:21,371683000000000.0,shopping_net,1034.07,Iselin,40.5716,-74.3167,364916c8f7b79d7b8f93f248d765b52d,40.686187,-73.858278,1
802389,04-12-2019 23:07,4129770000000000.0,food_dining,13.86,Halstad,47.3551,-96.798,77b5aaea3632c51551ccabf6f606df81,46.475003,-96.968081,0
441509,15-07-2019 15:12,4587580000000000.0,travel,9.75,Nobleboro,44.0943,-69.4828,a4e0b3d0521a0589ec190e7e751c4928,43.29084,-68.618854,0
261704,10-05-2019 15:47,2713910000000000.0,personal_care,12.97,Delhi,32.3929,-91.4714,89d7d6fc19faac3aa93cc79894daa3e9,32.777578,-90.746424,0
595158,09-09-2019 12:02,3596360000000000.0,health_fitness,23.6,Morrisdale,41.0001,-78.2357,1da51dd59f82fabbe92734a26313bcaf,40.205234,-78.326247,0
345678,11-06-2019 14:16,2269770000000000.0,food_dining,52.19,Mount Morris,42.6835,-77.8664,b3918e7e6383665f9f4a04e30c6cc5e4,42.753166,-78.698189,0
542059,19-08-2019 23:32,340951000000000.0,home,25.93,Orangeburg,41.0442,-73.9609,d9116072e259b3ec47a65bfa3fa19423,40.283307,-73.378511,0
337233,09-06-2019 01:52,213200000000000.0,grocery_pos,161.84,Varnell,34.9298,-84.9885,a69be96587420964eadaaf4ff7f61cb3,35.365693,-85.336142,0
471442,27-07-2019 00:15,4500000000000.0,misc_pos,1.41,Tyaskin,38.2833,-75.8465,7cc0c654b6066eb9b11d648f1aa91e10,38.424401,-76.264782,0
350223,13-06-2019 17:09,4328930000000000.0,shopping_pos,34.53,Greendale,42.9373,-87.9943,e77d4bbb56094bca812ddb72898740d2,43.45518,-87.445878,0
757239,19-11-2019 23:06,4365380000000000.0,misc_net,932.84,Orr,48.1439,-92.8561,c502eceb610a217cf65f470302033753,47.639712,-93.03469,1
131043,13-03-2019 10:34,4383520000000.0,grocery_pos,326.97,Indianapolis,39.9347,-86.1633,8bde6870e2c34ff3d9ef1f98b8f89640,39.341233,-86.593583,1
769883,25-11-2019 13:26,676195000000.0,shopping_pos,4.9,Altair,29.6047,-96.5249,85b2ff267900ce1814a8dcd553cec9bd,29.661258,-96.796165,0
873114,21-12-2019 01:07,180067000000000.0,shopping_pos,812.02,Joliet,41.5378,-88.0572,602067090b197bfbbc2f3e3436e11b3f,42.026569,-89.055736,1
929758,04-01-2020 12:37,2512310000000000.0,shopping_pos,966.13,Warren,42.5164,-82.9832,a968bb666cd0fa20b56dfcebbd9adf01,41.608872,-83.058835,1
8229,06-01-2019 08:26,3500970000000000.0,gas_transport,51.85,Tekoa,47.2271,-117.0819,571d25b90d2fbf087166d76a63e8f451,47.959967,-117.117553,0
71698,11-02-2019 22:04,6011110000000000.0,home,259.17,Wilmington,34.2651,-77.867,d0fe9cd05482ab29b8703d7794c5b90b,34.200645,-78.746466,1
732600,09-11-2019 14:38,30199600000000.0,shopping_net,10.23,Leonard,33.4044,-96.2238,5e2dc9ccd6dd79c6f98aaf9ee0214015,32.457577,-96.091614,0
880923,22-12-2019 12:30,340951000000000.0,kids_pets,67.49,Orangeburg,41.0442,-73.9609,524a06832231a62f3ac4aa7b6ecfbe84,40.869642,-73.02574,0
721316,04-11-2019 01:27,60490596305.0,grocery_pos,323.64,Haynes,34.8838,-90.7666,dc8ce444bc37a6fa0b50185d9accb6d9,35.58264,-91.431631,1
421805,08-07-2019 14:39,501831000000.0,entertainment,27.4,West Decatur,40.9493,-78.3129,7075df15932a03b63aad3ee496dad107,40.060913,-78.527605,0
1019615,24-02-2020 23:59,3514870000000000.0,shopping_net,989.44,High Rolls Mountain Park,32.9396,-105.8189,2a447483bec42c969126cc6d3a9b335d,33.722184,-105.551096,1
859377,17-12-2019 00:01,5388660000000000.0,shopping_pos,2.62,Seneca,43.2064,-90.9405,0407ed334d812ef7d7db42538869e610,42.607968,-90.083975,0
783741,30-11-2019 23:48,3562260000000000.0,kids_pets,5.66,Saint Francis,37.6047,-85.4251,c423dc7e3ae3cd2d17e8f1192a1aed29,36.874936,-85.459879,1
686010,19-10-2019 23:47,3529600000000000.0,health_fitness,21.72,Jordanville,42.8948,-74.8209,4b7d9a3c8f32c67e50a27646fcb35d26,43.822389,-73.856995,1
919941,30-12-2019 17:17,4841310000000000.0,health_fitness,75.58,West Hartford,43.7185,-72.4439,4f30ebbde02830a67880843919102c1d,42.835786,-73.337185,0
297331,25-05-2019 22:02,4155020000000000.0,food_dining,1.79,Mountain Park,34.7032,-98.9591,0407c3378a5b42e3bef3f297a8961f48,34.040674,-99.326079,0
99144,27-02-2019 22:21,6011310000000000.0,misc_net,749.98,Huntsville,34.6205,-86.551,ef24c25feb01e155963aaa7983fc3dd7,35.616373,-86.288604,1
340173,09-06-2019 20:28,577589000000.0,misc_pos,133.24,Spring Church,40.6153,-79.4545,55cc5264844b761223969f1374929c3b,40.886845,-80.014175,0
709422,29-10-2019 18:44,4.85549e+18,food_dining,52.94,Graniteville,44.1554,-72.4847,3cd9f5f92224ab613b4c8fd4aff4e3f7,45.009536,-73.300433,0
646380,02-10-2019 04:49,6526780000000000.0,grocery_pos,325.72,South Richmond Hill,40.6868,-73.823,d28061857144e50cbfbcb813cfdab85a,40.487332,-74.215409,1
715430,02-11-2019 02:05,6011380000000000.0,grocery_pos,328.85,Luzerne,44.6001,-84.2931,7ca984eee7e8f5eb091ea3dd943b65d1,44.652208,-84.828899,1
682759,18-10-2019 17:47,30082000000000.0,misc_net,848.19,Naples,26.1184,-81.7361,de1e8f009d099c6d9daae4a6af5084af,26.307604,-82.50945,1
106996,03-03-2019 01:15,3562680000000000.0,grocery_net,10.12,Queenstown,39.0026,-76.1424,3907cb1a7b57ab328fa1886e331dc5c6,38.087913,-76.474637,1
774851,28-11-2019 01:18,4.73685e+18,gas_transport,19.65,Altona,44.8816,-73.6408,25400d42c939fdc44288fada97fcfd2e,45.525252,-74.630866,1
940978,11-01-2020 01:40,3529790000000000.0,grocery_pos,265.09,Kenner,30.0252,-90.2522,4d4aceda4795962f4a55259de83bc8e9,30.144023,-91.166198,1
417705,07-07-2019 13:56,4961000000000000.0,travel,8.78,Cressona,40.6284,-76.195,7cc64318671c6e2a86e4dd865bfe3759,40.440528,-75.826178,0
26300,15-01-2019 22:22,2383460000000000.0,grocery_pos,308.33,Parsonsfield,43.745,-70.9092,359805be9ce50a029fe8be6434f98cbc,42.768322,-71.629723,1
959826,20-01-2020 23:23,6538890000000000.0,personal_care,24.08,Walnut Ridge,36.0244,-90.9288,d30ce66ed6b7c764368a1c0b8ed6b04f,36.356141,-90.730709,1
890179,23-12-2019 22:45,4.79263e+18,home,274.6,De Soto,38.9462,-94.9714,c702eeda501b437020034abfd48bee8c,38.706488,-95.901762,1
286266,20-05-2019 18:49,4306590000000000.0,travel,6.52,Veedersburg,40.1186,-87.2602,54541702f4ed06dd20a520c0d70979aa,40.49468,-87.003623,0
297332,25-05-2019 22:02,180043000000000.0,shopping_net,980.15,Saint Petersburg,27.7898,-82.7243,1a749369119e0ac963c76327580c76c9,27.325637,-82.945002,1
432136,12-07-2019 23:08,4.48117e+18,misc_net,911.24,Morven,34.8511,-80.0025,89aa8e2759917f62db949af682b88f39,34.794814,-80.447006,1
124050,10-03-2019 12:03,4427810000000.0,kids_pets,7.47,Ruidoso,33.3305,-105.6933,8045dd26df129a328cbc114ec549037e,32.653294,-106.347264,0
31766,20-01-2019 01:54,340951000000000.0,entertainment,493.5,Orangeburg,41.0442,-73.9609,0bf2a603ea431b7f2b0f43221e661a3b,41.314072,-73.407514,1
301695,27-05-2019 00:54,2242540000000000.0,grocery_pos,275.35,Westport,38.4921,-85.4524,4b21a9ef6d7e2d9483ad0a94e62f4f40,39.151888,-85.383812,1
575522,01-09-2019 11:34,6011540000000000.0,grocery_pos,143.15,Basye,38.8089,-78.7776,011efec47f9dda054a623b576600524f,39.676676,-78.327195,0
797599,03-12-2019 13:07,180048000000000.0,entertainment,269.91,Plainfield,40.6152,-74.415,6cacb35eaa151d7c60677df738393d7d,40.022489,-73.830976,0
984878,04-02-2020 22:53,370349000000000.0,shopping_net,893.46,Tickfaw,30.5668,-90.482,878229b5aba444477aede2b3ff314ee6,30.265993,-90.899089,1
462486,22-07-2019 22:19,2283740000000000.0,shopping_net,945.96,Alpharetta,34.077,-84.3033,8b3b1f434389171c45bfe663eac0151b,34.840365,-84.606991,1
74054,12-02-2019 22:10,4204240000000000.0,shopping_net,968.46,West Frankfort,37.8979,-88.9307,9607f8323085de79745f855047281436,37.605676,-89.048886,1
102556,01-03-2019 02:42,60416207185.0,gas_transport,11.74,Fort Washakie,43.0048,-108.8964,ba2ebc05cdb94af457dc23f588413d25,42.656763,-109.86824,1
51331,31-01-2019 00:44,3543590000000000.0,shopping_net,921.24,Armagh,40.4603,-79.0097,c8928ba53be26fdd997b26f7130c757e,40.064488,-78.210499,1
237715,29-04-2019 10:00,213194000000000.0,grocery_pos,94.28,Pointe Aux Pins,45.7549,-84.447,ea8e5f46f8d14451df9b7f5b0bf48d8b,45.283206,-83.896902,0
566051,29-08-2019 03:27,3526830000000000.0,grocery_pos,329.01,Falmouth,44.2529,-85.017,aa7f5ae1c230779f1003fc5c2f1c931d,45.170816,-84.496253,1
990947,08-02-2020 23:50,3598300000000000.0,misc_net,839.31,Wichita,37.6395,-97.1714,a9ef7e82611a27ba2dded70df0dc281b,37.547762,-97.746549,1
14299,08-01-2019 23:06,4671730000000000.0,personal_care,95.62,Andrews,40.8618,-85.6067,2247a048bad1b71b80eefe336fb46d8d,40.438321,-85.451216,0
41927,25-01-2019 22:14,4.25711e+18,kids_pets,19.05,Waukau,43.9886,-88.7712,1b79ef2dea493f112ce5e1cfdc9b7958,43.736699,-89.715061,1
1020243,25-02-2020 15:12,4957920000000.0,personal_care,25.58,Kirk,39.6171,-102.4776,19e16ee7a01d229e750359098365e321,39.080346,-103.213452,0
891065,24-12-2019 05:36,676373000000.0,gas_transport,40.6,Esbon,39.7562,-98.4462,53e3a11125eefd246a42a994edc73477,39.086333,-98.992657,0
72124,12-02-2019 02:37,4.71402e+18,grocery_pos,314.25,Chattanooga,35.0271,-85.2356,6ee59ed17579a914351e06d27da56f4c,34.027143,-85.906163,1
1011410,21-02-2020 01:08,4.90663e+18,grocery_pos,261.74,Key West,24.6557,-81.3824,57ba0ba8d174d451ca13efdc4c0e0922,24.112567,-80.664756,1
462784,22-07-2019 23:41,3540080000000000.0,misc_pos,2.84,Lonsdale,44.4477,-93.4252,b3fa484e6765d32d3368300e93536688,45.212281,-93.6503,0
571775,31-08-2019 10:39,4.49791e+18,food_dining,60.27,Pembroke,34.6902,-79.1834,d7064bfc5fe7533261a7220a2203b0ef,34.310692,-79.001729,0
1023403,27-02-2020 23:47,4.22371e+18,misc_net,736.87,Mount Saint Joseph,39.0965,-84.6431,80e440042aa29a7f723a888f7ed59012,39.190969,-83.807789,1
208088,16-04-2019 00:39,6550400000000000.0,grocery_pos,264.87,Port Charlotte,26.9379,-82.2388,0f9893be2b8150981b42e1051c56ff47,27.538188,-81.969473,1
27670,16-01-2019 23:32,6011370000000000.0,shopping_net,1125.31,Mc Veytown,40.5046,-77.7186,b0015839d697350a352dcef5382e6ff8,39.839436,-77.286704,1
21495,13-01-2019 22:01,4.66631e+18,shopping_net,1062.95,Ravenna,41.0233,-98.9041,2182d9659d60dfa68fa1f39baa2fc635,41.942402,-98.005584,1
501269,05-08-2019 17:07,6538890000000000.0,kids_pets,21.14,Walnut Ridge,36.0244,-90.9288,742cb3d8709efb51a066a38ee1d61611,36.129179,-91.255086,0
833830,11-12-2019 22:12,371284000000000.0,home,90.45,Lubbock,33.5466,-101.8871,9f1245afcc3d23696c3bc0ab019f4719,32.896874,-102.824475,0
125944,10-03-2019 23:38,3567880000000000.0,misc_net,861.16,Brownville,44.0577,-76.0196,0838329117455b30b63d931f5b0ce227,44.184308,-76.634747,1
947707,13-01-2020 23:00,6554250000000000.0,shopping_net,1066.01,Laguna Hills,33.615,-117.7114,367d63b0a3a49f679b614fac2ee63715,33.16345,-117.153705,1
200589,13-04-2019 13:57,2720430000000000.0,home,19.64,Bowdoin,44.0575,-69.9656,48c5e8a2864cf0ecca22df2c95dbf43f,44.377986,-70.843815,0
836466,12-12-2019 16:41,4446370000000000.0,entertainment,490.96,Atlantic,37.9073,-75.5089,5567ebb0ba67280af79202bd456b9ac2,37.663546,-74.619151,1
163820,28-03-2019 01:14,4003770000000000.0,gas_transport,20.15,Gregory,35.1791,-91.2594,e7a1da5bb666c7dadcb30de39c656ed3,34.920598,-91.283309,1
124398,10-03-2019 14:05,4294930000000.0,kids_pets,80.79,Catawba,37.3696,-80.1284,4ed1ddd8aae2855195fc3273fc75756e,38.024611,-79.430186,0
295636,25-05-2019 11:50,2222000000000000.0,grocery_net,64.58,Moro,38.9318,-89.9618,3e9e6b746dd9e759d27423c7dc03c3a4,38.028086,-90.327653,0
179419,03-04-2019 23:06,373043000000000.0,shopping_net,958.38,Beasley,29.479,-95.9681,5d0abf19678fd22ccfe46c2d8f750e7e,29.783491,-95.465936,1
